date,engine,device,visits,conversions,revenue,cost,conversion_rate,EPV,CPV,profit_per_visit,roas
2026-05-27,Google,mobile,600,277,7749.0908,4077.878,0.4617,12.9152,6.7965,6.1187,1.9
2026-05-27,Google,tablet,83,38,509.4012,681.4581000000001,0.4578,6.1374,8.2103,-2.0729,0.748
2026-05-27,Organic,desktop,169,72,1661.3062,167.792,0.426,9.8302,0.9929,8.8373,9.901
2026-05-27,Organic,mobile,279,120,2958.8840999999998,296.2071,0.4301,10.6053,1.0617,9.5436,9.989
2026-05-27,Organic,tablet,31,10,106.9939,33.345,0.3226,3.4514,1.0756,2.3758,3.209
2026-05-27,Social,desktop,68,23,384.9912,260.9379,0.3382,5.6616,3.8373,1.8243,1.475
2026-05-27,Social,mobile,104,31,582.4964,389.9995,0.2981,5.6009,3.75,1.8509,1.494
2026-05-27,Social,tablet,18,3,165.1866,75.9534,0.1667,9.177,4.2196,4.9574,2.175
2026-05-28,Bing,desktop,124,48,627.5028,572.7173,0.3871,5.0605,4.6187,0.4418,1.096
2026-05-28,Bing,mobile,206,55,1374.1558,901.0903,0.267,6.6707,4.3742,2.2965,1.525
2026-05-28,Bing,tablet,26,7,83.8639,84.4485,0.2692,3.2255,3.248,-0.0225,0.993
2026-05-28,Google,desktop,334,153,4078.0335,2078.3284,0.4581,12.2097,6.2225,5.9872,1.962
2026-05-28,Google,mobile,594,261,5940.6889,4008.3775,0.4394,10.0012,6.7481,3.2531,1.482
2026-05-28,Google,tablet,76,28,1202.9175,469.1813,0.3684,15.8279,6.1734,9.6545,2.564
2026-05-28,Organic,desktop,134,64,1075.5141,123.1851,0.4776,8.0262,0.9193,7.1069,8.731
2026-05-28,Organic,mobile,262,111,2114.5481,275.2145,0.4237,8.0708,1.0504,7.0204,7.683
2026-05-28,Organic,tablet,31,16,230.91289999999998,29.448,0.5161,7.4488,0.9499,6.4989,7.841
2026-05-28,Social,desktop,73,23,422.79200000000003,234.1228,0.3151,5.7917,3.2072,2.5845,1.806
2026-05-28,Social,mobile,96,35,568.332,365.2575,0.3646,5.9201,3.8048,2.1153,1.556
2026-05-28,Social,tablet,18,6,191.4337,70.1878,0.3333,10.6352,3.8993,6.7359,2.727
2026-05-29,Bing,desktop,117,43,813.34,515.1867,0.3675,6.9516,4.4033,2.5483,1.579
2026-05-29,Bing,mobile,202,64,1359.3319999999999,1029.0881,0.3168,6.7294,5.0945,1.6349,1.321
2026-05-29,Bing,tablet,28,9,90.3014,72.1685,0.3214,3.225,2.5774,0.6476,1.251
2026-05-29,Google,desktop,359,182,4071.501,2311.8928,0.507,11.3412,6.4398,4.9014,1.761
2026-05-29,Google,mobile,585,256,5462.8161,3980.2122,0.4376,9.3381,6.8038,2.5343,1.372
2026-05-29,Google,tablet,68,32,1162.0307,499.4313,0.4706,17.0887,7.3446,9.7441,2.327
2026-05-29,Organic,desktop,152,59,1193.7882,143.7239,0.3882,7.8539,0.9456,6.9083,8.306
2026-05-29,Organic,mobile,283,106,1809.2091,305.3317,0.3746,6.393,1.0789,5.3141,5.925
2026-05-29,Organic,tablet,47,24,417.3477,49.939,0.5106,8.8797,1.0625,7.8172,8.357
2026-05-29,Social,desktop,64,25,244.2155,219.3941,0.3906,3.8159,3.428,0.3879,1.113
2026-05-29,Social,mobile,106,27,602.2591000000001,442.5658,0.2547,5.6817,4.1751,1.5066,1.361
2026-05-29,Social,tablet,18,7,120.3454,68.8522,0.3889,6.6859,3.8251,2.8608,1.748
2026-05-30,Bing,desktop,113,36,517.2583999999999,288.3213,0.3186,4.5775,2.5515,2.026,1.794
2026-05-30,Bing,mobile,193,61,546.9962,447.8465,0.3161,2.8342,2.3204,0.5138,1.221
2026-05-30,Bing,tablet,32,5,46.143699999999995,76.4947,0.1562,1.442,2.3905,-0.9485,0.603
2026-05-30,Google,desktop,337,152,2193.5799,1187.0857,0.451,6.5091,3.5225,2.9866,1.848
2026-05-30,Google,mobile,620,301,2585.5055,1949.1444,0.4855,4.1702,3.1438,1.0264,1.326
2026-05-30,Google,tablet,68,31,203.3525,230.4002,0.4559,2.9905,3.3882,-0.3977,0.883
2026-05-30,Organic,desktop,145,59,512.9322,65.6658,0.4069,3.5375,0.4529,3.0846,7.811
2026-05-30,Organic,mobile,249,91,721.1771,131.2886,0.3655,2.8963,0.5273,2.369,5.493
2026-05-30,Organic,tablet,42,21,151.1523,12.9024,0.5,3.5989,0.3072,3.2917,11.715
2026-05-30,Social,desktop,58,14,216.3873,96.3291,0.2414,3.7308,1.6608,2.07,2.246
2026-05-30,Social,mobile,126,36,381.53,264.6384,0.2857,3.028,2.1003,0.9277,1.442
2026-05-30,Social,tablet,12,5,84.5679,26.3041,0.4167,7.0473,2.192,4.8553,3.215
